User_id,Merchant_id,Date_received,Probability
760221,760,2016-07-20,1e-06
1195322,6504,2016-07-15,0.001371
6616296,760,2016-07-05,1e-06
565149,5717,2016-07-06,1e-06
5571816,760,2016-07-24,0.0
729885,1300,2016-07-05,0.0
3445364,3394,2016-07-17,1.7e-05
6892776,760,2016-07-21,1e-06
3715700,8277,2016-07-16,5e-06
1203002,5138,2016-07-28,0.0
1203002,1300,2016-07-03,0.0
2671220,6901,2016-07-27,8.8e-05
2671220,760,2016-07-24,1e-06
635805,1469,2016-07-18,1e-06
668829,450,2016-07-24,9e-06
668829,760,2016-07-16,1e-06
669981,3621,2016-07-14,1e-06
2290292,2050,2016-07-06,0.0
5902572,760,2016-07-24,0.0
5905644,1469,2016-07-28,1e-06
2695286,4568,2016-07-21,1e-06
2695286,5762,2016-07-23,0.0
1217339,3927,2016-07-28,1e-06
1087547,450,2016-07-31,0.0
1087547,450,2016-07-01,0.0
4016246,2050,2016-07-02,0.0
2577014,2813,2016-07-30,0.0
2577014,4030,2016-07-20,1e-06
1748795,6485,2016-07-26,1e-06
1553723,7717,2016-07-15,1e-06
5715180,760,2016-07-23,0.0
2205302,1469,2016-07-18,1e-06
4175990,4963,2016-07-08,1e-06
3659894,760,2016-07-11,2e-06
3400310,1300,2016-07-05,0.0
3400310,5138,2016-07-13,0.0
5239020,799,2016-07-20,3e-06
2490998,1300,2016-07-06,1e-06
2490998,5717,2016-07-06,3e-06
4984044,797,2016-07-08,8e-06
3020918,5717,2016-07-04,1e-06
3020918,760,2016-07-23,0.0
3020918,450,2016-07-04,0.0
4735212,760,2016-07-23,0.0
3417206,760,2016-07-30,0.0
2504822,4808,2016-07-07,0.000329
5275884,760,2016-07-01,0.0
4495596,3621,2016-07-03,0.0
1976123,450,2016-07-03,0.0
1976123,760,2016-07-26,1e-06
3560054,760,2016-07-29,1e-06
2043707,1469,2016-07-16,0.0
1717307,2080,2016-07-29,4e-06
2517110,760,2016-07-26,1.3e-05
2389622,5717,2016-07-04,1e-06
2389622,450,2016-07-05,0.0
1327163,6288,2016-07-22,0.0
2134646,2050,2016-07-13,0.0
1398587,760,2016-07-29,2e-06
1398587,2050,2016-07-21,1e-06
4557036,6453,2016-07-04,8e-06
3329654,2436,2016-07-01,0.000841
4305132,3621,2016-07-26,2e-06
4305132,2050,2016-07-03,1e-06
7195884,760,2016-07-24,1e-06
434191,5717,2016-07-17,0.0
933918,5138,2016-07-04,0.0
1541948,760,2016-07-29,1e-06
336463,5138,2016-07-19,0.0
336463,1300,2016-07-05,0.0
336463,450,2016-07-19,0.0
1033758,5717,2016-07-03,0.0
2694776,2050,2016-07-02,0.0
903582,760,2016-07-03,0.0
386575,760,2016-07-21,1e-06
321103,2436,2016-07-02,0.0
337615,5717,2016-07-10,1e-06
676254,760,2016-07-14,1e-06
643614,5717,2016-07-04,0.0
643614,3621,2016-07-30,0.0
938526,1300,2016-07-20,0.0
371023,760,2016-07-06,0.0
1037214,3621,2016-07-01,0.0
1037214,760,2016-07-19,1e-06
1037214,5717,2016-07-01,1e-06
3233912,1469,2016-07-18,1e-06
841374,431,2016-07-18,0.0
7256304,7422,2016-07-16,8e-06
7256304,760,2016-07-25,2e-06
7256304,450,2016-07-22,2e-06
743838,5717,2016-07-06,1e-06
743838,5372,2016-07-01,3e-06
2011964,760,2016-07-25,1e-06
4155512,760,2016-07-27,2e-06
4155512,2050,2016-07-01,0.0
974238,450,2016-07-04,0.0
421903,5138,2016-07-02,0.0
3639416,760,2016-07-13,1e-06
471439,6639,2016-07-19,1e-05
6236400,7422,2016-07-04,6e-06
6236400,760,2016-07-01,0.0
340687,760,2016-07-11,0.0
2596472,760,2016-07-12,1e-06
5194992,760,2016-07-04,0.0
5194992,450,2016-07-06,1e-06
5720304,760,2016-07-25,1e-06
780702,760,2016-07-15,0.0
439567,760,2016-07-06,2e-05
1168700,760,2016-07-26,1e-06
748446,6614,2016-07-26,2e-06
781470,2050,2016-07-06,0.0
879774,5138,2016-07-22,1e-06
423631,760,2016-07-27,1e-06
1826876,7717,2016-07-30,0.0
4706544,760,2016-07-10,0.0
392719,6901,2016-07-29,2e-06
1047582,760,2016-07-14,1e-06
949662,4728,2016-07-18,4e-06
949662,7717,2016-07-09,0.0
852126,3597,2016-07-22,0.0
5244144,2050,2016-07-20,1e-06
688542,1469,2016-07-24,0.118455
885534,7047,2016-07-27,4e-06
6036720,5717,2016-07-13,2e-06
6036720,2050,2016-07-03,0.0
3020408,1469,2016-07-31,1.4e-05
1017630,760,2016-07-03,0.0
985374,3038,2016-07-07,1e-06
427279,1469,2016-07-19,8e-05
789150,5138,2016-07-11,0.0
329167,7717,2016-07-06,1e-06
3554936,760,2016-07-15,0.0
3554936,2050,2016-07-15,0.0
2244728,760,2016-07-15,1e-06
444559,1430,2016-07-20,0.00038
444559,1430,2016-07-29,9.7e-05
444559,1430,2016-07-19,0.00013
444559,1430,2016-07-22,0.000597
444559,3046,2016-07-29,4.7e-05
444559,1430,2016-07-19,0.000111
3691640,7422,2016-07-20,0.000189
3691640,7422,2016-07-16,2.3e-05
1848380,3170,2016-07-30,2e-06
1848380,3170,2016-07-24,0.0
1652540,5717,2016-07-21,3e-06
1523516,760,2016-07-28,2e-06
730014,760,2016-07-14,0.0
730014,5717,2016-07-04,1e-06
6107376,3621,2016-07-11,0.0
895134,760,2016-07-05,1.5e-05
1659452,760,2016-07-26,2e-06
431311,1336,2016-07-24,1e-06
2272376,760,2016-07-13,1e-06
2272376,450,2016-07-26,2e-06
399631,450,2016-07-04,1e-06
350863,7717,2016-07-07,0.0
350863,5138,2016-07-10,0.0
2545784,5717,2016-07-03,0.0
539166,5138,2016-07-27,1e-06
3467384,7717,2016-07-26,2e-06
351823,5138,2016-07-15,0.0
351823,450,2016-07-01,0.0
351823,1300,2016-07-04,0.0
6153456,5717,2016-07-05,2e-06
368527,6901,2016-07-27,1e-06
4336884,5138,2016-07-20,0.0
4004474,450,2016-07-04,1e-06
4004474,5138,2016-07-04,0.0
4004474,5717,2016-07-05,1e-06
4136570,7660,2016-07-06,0.0
6183156,760,2016-07-13,0.000102
3354746,450,2016-07-04,0.0
3491450,760,2016-07-13,3.1e-05
2969210,2436,2016-07-28,0.00011
2969210,760,2016-07-06,3.6e-05
4148858,461,2016-07-04,0.0
1354301,1469,2016-07-24,0.0
6481140,3939,2016-07-14,2e-06
1424189,5717,2016-07-03,0.0
1624637,2436,2016-07-11,1e-06
4038266,760,2016-07-24,0.0
1956413,450,2016-07-06,0.0
1301309,760,2016-07-28,2e-06
2342522,1300,2016-07-27,1e-06
2342522,760,2016-07-04,0.0
2342522,5138,2016-07-24,0.0
2342522,450,2016-07-18,1e-06
5209332,760,2016-07-25,1e-06
5209332,2050,2016-07-04,0.0
7329012,8580,2016-07-25,1e-06
1504829,760,2016-07-17,2e-06
3534458,450,2016-07-24,1e-06
3534458,5113,2016-07-10,3e-06
3534458,4582,2016-07-10,4e-06
7077108,3621,2016-07-23,1e-06
7077108,5717,2016-07-25,3e-06
1182269,5717,2016-07-11,1e-06
2758778,8510,2016-07-22,1e-05
1314365,760,2016-07-13,1e-06
4736244,2436,2016-07-16,0.0
3417722,760,2016-07-30,0.0
5525748,5138,2016-07-22,2e-06
5525748,1300,2016-07-22,4e-06
1316669,760,2016-07-23,1e-06
3161210,450,2016-07-07,1e-06
3161210,5717,2016-07-03,0.0
2040125,760,2016-07-15,0.0
6597876,797,2016-07-26,1e-06
6597876,760,2016-07-20,1e-06
1196861,760,2016-07-28,1e-06
2403962,760,2016-07-06,0.0
1141565,760,2016-07-13,1e-06
1666877,7717,2016-07-19,1e-06
1666877,7717,2016-07-19,1e-06
1666877,7717,2016-07-20,1.4e-05
1077821,7717,2016-07-21,0.0
1077821,760,2016-07-25,1e-06
1405757,3621,2016-07-17,0.0
1405757,2050,2016-07-14,0.0
1405757,760,2016-07-11,1e-06
3076730,6901,2016-07-29,1e-06
2819708,760,2016-07-20,1e-06
2299004,1300,2016-07-25,1e-06
2299004,5138,2016-07-22,0.0
607647,7717,2016-07-24,1e-06
1545278,2661,2016-07-18,0.0
2173052,5717,2016-07-03,0.0
2173052,1300,2016-07-14,1e-06
2173052,5138,2016-07-14,0.0
3489404,1469,2016-07-11,1e-06
3358844,1900,2016-07-30,0.0
1811774,760,2016-07-24,0.0
3361916,4953,2016-07-10,2e-06
1550654,1300,2016-07-05,0.0
1550654,5138,2016-07-06,0.0
1160510,5138,2016-07-26,1e-06
1161278,8305,2016-07-03,0.0
974367,3621,2016-07-04,0.0
974367,2050,2016-07-07,0.0
1817918,5138,2016-07-12,0.0
1953086,760,2016-07-16,0.0
4934904,2050,2016-07-17,0.0
4934904,760,2016-07-14,0.0
1105214,760,2016-07-05,0.0
1105214,797,2016-07-11,1e-06
6790392,760,2016-07-23,0.0
6790392,450,2016-07-04,1e-06
2026046,6775,2016-07-28,0.002958
3791996,760,2016-07-25,5e-06
6811896,5717,2016-07-03,0.0
819999,7248,2016-07-26,1e-06
819999,7248,2016-07-15,0.0
1248062,3861,2016-07-30,0.0
1837886,5717,2016-07-12,1e-06
6040824,5138,2016-07-18,0.0
6040824,2703,2016-07-19,1.3e-05
1643582,1469,2016-07-14,0.0
3288188,760,2016-07-19,2e-06
854943,760,2016-07-16,3e-06
594591,5138,2016-07-13,1e-06
3166844,6485,2016-07-05,0.0
988959,2709,2016-07-05,0.0
3566204,6712,2016-07-28,1e-06
925215,3173,2016-07-16,1e-06
1195070,3621,2016-07-26,4e-06
1589822,760,2016-07-26,1e-06
3835004,760,2016-07-28,7e-06
5312760,760,2016-07-01,0.0
1787198,760,2016-07-24,0.0
1526846,760,2016-07-16,0.0
2796668,5147,2016-07-27,1e-06
2796668,760,2016-07-11,1e-06
830367,7076,2016-07-02,1e-06
830367,7076,2016-07-02,1e-06
1398590,8042,2016-07-14,1e-06
7180536,760,2016-07-10,0.0
5091576,2436,2016-07-16,4e-06
735135,1125,2016-07-06,0.0
1994558,5717,2016-07-24,0.0
1078334,760,2016-07-25,1e-06
6687996,5687,2016-07-01,0.001303
2439806,5138,2016-07-16,0.0
2439806,1300,2016-07-23,0.0
5410044,2050,2016-07-10,0.0
3101822,760,2016-07-18,1e-06
6208764,760,2016-07-12,1e-06
6208764,2050,2016-07-04,0.0
4026494,5717,2016-07-25,1e-06
1751615,5138,2016-07-02,0.0
1751615,1300,2016-07-03,0.0
1751615,450,2016-07-11,0.0
3249278,760,2016-07-10,0.0
3249278,450,2016-07-16,0.0
2084159,4622,2016-07-17,1.1e-05
2084159,779,2016-07-31,2e-06
5453052,760,2016-07-16,0.0
1497407,4403,2016-07-03,0.0
1498943,3621,2016-07-04,1e-06
5996796,450,2016-07-04,0.0
4047998,6362,2016-07-22,1e-06
4047998,8653,2016-07-17,8e-06
1369151,2050,2016-07-13,0.0
3395198,8653,2016-07-17,1e-06
3395198,760,2016-07-10,0.0
3395198,5202,2016-07-14,1e-06
2876030,450,2016-07-27,1e-06
2876030,1300,2016-07-10,0.0
2876030,5138,2016-07-17,0.0
3272318,8269,2016-07-09,1.8e-05
1770815,2622,2016-07-01,1e-06
7102716,5717,2016-07-19,4e-06
1255487,760,2016-07-04,0.0
2120318,760,2016-07-05,0.0
3699326,1125,2016-07-15,1e-06
3699326,760,2016-07-12,1e-06
3699326,7717,2016-07-04,0.0
3439742,760,2016-07-03,0.0
1916735,2050,2016-07-04,0.0
1916735,760,2016-07-04,0.0
1916735,3621,2016-07-04,0.0
1916735,5717,2016-07-02,0.0
5569788,5717,2016-07-03,0.0
2261630,760,2016-07-25,1e-06
2261630,5138,2016-07-21,0.0
4528380,760,2016-07-23,0.0
4528380,5717,2016-07-04,0.0
4528380,450,2016-07-03,0.0
6365436,5717,2016-07-05,1e-06
2928254,450,2016-07-10,0.0
2928254,760,2016-07-28,1e-06
1535039,6135,2016-07-11,0.998794
1535039,6135,2016-07-18,0.999524
1535039,6135,2016-07-10,0.998362
1535039,6135,2016-07-18,0.999524
1535039,6135,2016-07-04,0.006026
1535039,6135,2016-07-12,0.999097
1535039,6135,2016-07-14,0.999248
1470527,450,2016-07-05,0.0
1470527,760,2016-07-04,0.0
1470527,6614,2016-07-10,1e-06
1470527,5138,2016-07-12,0.0
1470527,1300,2016-07-13,0.0
1406015,7550,2016-07-03,1e-06
1341503,760,2016-07-01,0.0
54290,760,2016-07-24,1e-06
225352,450,2016-07-15,1e-06
418000,450,2016-07-26,1e-06
50210,760,2016-07-15,1e-06
2428544,3621,2016-07-19,3e-06
80004,760,2016-07-06,0.0
22073,760,2016-07-09,1e-06
837408,7522,2016-07-03,0.0
837408,1125,2016-07-02,0.0
100596,2436,2016-07-03,0.000289
369616,4427,2016-07-16,2e-06
369616,4427,2016-07-23,2e-06
369616,760,2016-07-23,0.0
369616,450,2016-07-25,1e-06
369616,4427,2016-07-10,0.0
451600,5717,2016-07-10,0.0
135784,2436,2016-07-04,3e-06
435472,5717,2016-07-17,1e-06
435472,2050,2016-07-17,1e-06
5135616,8422,2016-07-16,1e-06
6708480,760,2016-07-18,2e-06
1415744,450,2016-07-26,2e-06
209800,5138,2016-07-03,0.0
209800,1300,2016-07-03,0.0
1351232,450,2016-07-19,2e-06
40202,1336,2016-07-16,0.0
113172,3621,2016-07-24,0.0
105060,5717,2016-07-13,2e-06
3625088,226,2016-07-15,1e-06
54602,1300,2016-07-05,0.0
54602,5138,2016-07-02,0.0
54602,450,2016-07-17,0.0
486352,760,2016-07-19,2e-06
1683776,1469,2016-07-21,8e-06
6997248,8386,2016-07-07,2e-06
54674,3621,2016-07-23,0.0
2975360,5138,2016-07-30,0.0
2975360,1300,2016-07-25,1e-06
1487936,450,2016-07-03,0.0
1487936,760,2016-07-16,0.0
322960,6135,2016-07-18,0.002962
26333,760,2016-07-19,1e-06
93060,760,2016-07-11,1e-06
93060,5717,2016-07-02,0.0
93060,3621,2016-07-11,1e-06
93060,2050,2016-07-28,1e-06
3764864,3960,2016-07-23,1.1e-05
3764864,3960,2016-07-23,1.1e-05
97188,760,2016-07-24,1e-06
259912,5717,2016-07-12,1e-06
1096256,760,2016-07-24,0.0
470800,760,2016-07-27,1e-06
2325632,6905,2016-07-21,1e-06
17153,7011,2016-07-29,3e-06
17153,2852,2016-07-16,0.0
17153,760,2016-07-21,2e-06
471376,760,2016-07-05,0.0
324880,760,2016-07-03,0.000239
1299776,450,2016-07-12,1e-06
7304448,760,2016-07-25,0.0
1762880,760,2016-07-17,0.0
22445,6901,2016-07-05,1e-06
849312,5138,2016-07-31,1e-06
1371200,2841,2016-07-27,1e-06
102132,5183,2016-07-25,0.0
915360,2436,2016-07-16,0.005379
3009152,5717,2016-07-04,1e-06
343696,2852,2016-07-31,1e-06
720672,649,2016-07-17,2.2e-05
720672,649,2016-07-14,1.7e-05
720672,649,2016-07-12,1e-06
1966400,450,2016-07-13,1e-06
1966400,2436,2016-07-12,8e-06
3936896,760,2016-07-22,5e-06
1772096,760,2016-07-18,2e-06
69828,760,2016-07-11,1e-06
69828,450,2016-07-12,1e-06
295696,760,2016-07-26,1e-06
328720,5717,2016-07-04,1e-06
328720,450,2016-07-02,0.0
328720,7483,2016-07-16,0.0
328720,760,2016-07-27,2e-06
886944,450,2016-07-26,2e-06
1249856,1300,2016-07-30,9e-06
59546,5717,2016-07-02,0.0
2037056,1469,2016-07-02,1e-06
115044,7422,2016-07-07,0.099723
230152,760,2016-07-18,2e-06
230152,1469,2016-07-21,2e-06
230152,5717,2016-07-03,0.0
345616,760,2016-07-14,0.00012
3158144,760,2016-07-19,1e-06
1579328,760,2016-07-25,1e-06
1579328,3621,2016-07-29,4e-06
855456,7717,2016-07-09,0.0
5270784,760,2016-07-23,0.0
28793,2813,2016-07-18,2e-06
444304,450,2016-07-29,2e-06
1451072,2233,2016-07-15,1e-06
222568,3621,2016-07-05,1e-06
529824,7717,2016-07-01,0.0
529824,7717,2016-07-01,0.0
1322048,1469,2016-07-15,1.5e-05
1650752,2436,2016-07-02,1e-06
107316,1469,2016-07-11,0.0
1456448,1469,2016-07-05,2e-06
2652800,450,2016-07-10,0.0
33266,760,2016-07-29,2e-06
413776,5717,2016-07-25,3e-06
565920,2313,2016-07-25,1e-06
2049344,450,2016-07-04,2e-06
3967616,2050,2016-07-01,0.0
21785,8656,2016-07-12,0.026383
70788,7789,2016-07-22,1e-06
299728,8000,2016-07-22,2e-06
2050880,5717,2016-07-05,1e-06
2050880,450,2016-07-05,0.0
248200,760,2016-07-19,3e-06
960288,760,2016-07-05,0.0
3185792,5138,2016-07-11,0.0
480400,1300,2016-07-17,1e-06
480400,5138,2016-07-17,0.0
133768,1300,2016-07-03,0.0
133768,5138,2016-07-03,0.0
248488,450,2016-07-11,1e-06
248488,760,2016-07-11,1e-06
56018,760,2016-07-26,1e-06
120228,760,2016-07-27,1e-06
2798720,450,2016-07-03,4e-06
732576,5138,2016-07-10,0.0
732576,2691,2016-07-07,0.0
142216,450,2016-07-10,0.0
513808,5138,2016-07-20,0.0
1662272,2050,2016-07-03,0.0
22937,5717,2016-07-20,2e-06
33602,760,2016-07-26,1e-06
318160,5138,2016-07-01,0.0
318160,1300,2016-07-01,1e-06
931488,7832,2016-07-14,2e-06
87828,5138,2016-07-03,0.0
87828,1300,2016-07-04,0.0
1339712,4011,2016-07-05,2e-05
1339712,4011,2016-07-14,1e-06
1339712,4011,2016-07-14,2e-05
1339712,4011,2016-07-04,9e-06
1339712,4011,2016-07-27,4e-05
1339712,4011,2016-07-01,1e-06
1339712,4011,2016-07-14,1.3e-05
1339712,4011,2016-07-23,1.6e-05
1339712,4011,2016-07-01,1e-06
1339712,4011,2016-07-27,6.1e-05
1339712,6485,2016-07-25,3e-06
1339712,4011,2016-07-23,2.5e-05
1339712,4011,2016-07-04,1e-05
1339712,4011,2016-07-05,1.7e-05
1339712,4011,2016-07-27,1e-06
1339712,4011,2016-07-01,0.0
1339712,4011,2016-07-04,2e-06
1339712,4011,2016-07-23,1.3e-05
1339712,4011,2016-07-01,1e-06
1339712,4011,2016-07-23,1.6e-05
62354,7605,2016-07-01,1.5e-05
62354,7605,2016-07-06,0.0001
112452,3621,2016-07-24,0.0
1668416,3939,2016-07-12,1e-06
79764,6905,2016-07-18,2e-06
79764,6905,2016-07-18,2e-06
79764,6905,2016-07-18,2e-06
96180,3939,2016-07-09,1e-06
1998656,450,2016-07-15,1e-06
5113092,450,2016-07-23,0.0
1148993,760,2016-07-16,0.0
1345601,6016,2016-07-10,0.15404
1345601,6016,2016-07-09,0.000112
1345601,6016,2016-07-05,0.000112
5650692,760,2016-07-03,0.0
5650692,5413,2016-07-27,0.0
1485377,6901,2016-07-28,3e-06
3500162,760,2016-07-15,0.0
6486276,2436,2016-07-14,3e-06
3113090,629,2016-07-11,1e-05
2984066,5717,2016-07-25,3e-06
1951553,760,2016-07-23,0.0
1951553,2050,2016-07-01,0.0
5447940,7113,2016-07-22,3e-05
5447940,7113,2016-07-22,2.1e-05
5447940,8580,2016-07-09,0.0
1953857,723,2016-07-30,1e-06
5724420,760,2016-07-25,2e-06
2338946,1735,2016-07-09,0.0
4947204,2050,2016-07-01,0.0
2870402,760,2016-07-10,0.0
2348162,5717,2016-07-01,0.0
2489474,760,2016-07-24,0.0
2489474,2050,2016-07-16,0.0
1770305,3160,2016-07-16,0.0
2755202,2050,2016-07-13,0.0
2755202,760,2016-07-29,1e-06
2755202,3621,2016-07-23,0.0
2755202,5717,2016-07-10,0.0
3024002,4582,2016-07-15,3e-06
1578305,760,2016-07-12,1e-06
2632322,5113,2016-07-18,1e-05
1121345,760,2016-07-19,1e-06
3030146,5138,2016-07-31,0.0
5798148,760,2016-07-17,0.0
5801220,450,2016-07-05,1e-06
3951746,7213,2016-07-21,1e-06
3951746,7213,2016-07-03,0.0
1387073,6485,2016-07-26,1e-05
5027076,760,2016-07-02,0.0
5036292,1469,2016-07-18,9e-06
2389634,6901,2016-07-27,1e-06
2265218,760,2016-07-23,0.0
1329473,450,2016-07-03,0.0
1329473,760,2016-07-03,0.0
2050625,5717,2016-07-12,1e-06
2924162,760,2016-07-17,0.0
1726529,3602,2016-07-27,0.0
5346564,5138,2016-07-01,0.0
3070082,1125,2016-07-18,1e-06
4120706,760,2016-07-25,1e-06
3861122,760,2016-07-17,0.0
5632260,3621,2016-07-06,0.0
5632260,5717,2016-07-03,0.0
3472514,6121,2016-07-13,0.0
5635332,1300,2016-07-06,1e-06
5635332,7354,2016-07-15,2.7e-05
967329,760,2016-07-26,1e-06
1032993,5717,2016-07-19,1e-06
1032993,3621,2016-07-26,1e-06
1032993,450,2016-07-03,0.0
1001505,8386,2016-07-02,0.0
1001505,760,2016-07-10,0.0
2433668,1300,2016-07-05,0.0
608673,3621,2016-07-26,2e-06
608673,760,2016-07-19,1e-06
4872456,760,2016-07-10,0.0
2070338,2106,2016-07-31,1e-05
1036065,8653,2016-07-11,6e-06
4359432,5138,2016-07-03,0.0
906273,450,2016-07-02,0.0
906273,599,2016-07-22,2e-06
906273,5138,2016-07-10,0.0
1092674,450,2016-07-04,0.0
1092674,450,2016-07-11,1e-06
1092674,450,2016-07-04,0.0
2318468,7903,2016-07-01,0.000392
2318468,7903,2016-07-03,0.970356
4906248,760,2016-07-18,0.00013
4026500,760,2016-07-03,0.0
1096514,760,2016-07-17,0.0
1294658,760,2016-07-13,1e-06
5966088,450,2016-07-18,1e-06
5966088,760,2016-07-13,1e-06
2016578,760,2016-07-11,0.0
1230914,3251,2016-07-04,1e-05
2462852,760,2016-07-23,0.0
4414728,450,2016-07-29,3e-06
2209412,1300,2016-07-20,1e-06
2209412,450,2016-07-13,1e-06
3651716,6288,2016-07-06,0.0
3651716,6288,2016-07-22,0.0
1369154,760,2016-07-13,1e-06
3395204,5717,2016-07-03,0.0
6267144,1469,2016-07-04,4e-06
620961,5717,2016-07-13,1e-06
1505090,450,2016-07-01,1e-06
1505090,760,2016-07-26,1e-06
1179458,450,2016-07-06,0.0
1179458,760,2016-07-04,0.0
2366084,2050,2016-07-01,0.0
2366084,760,2016-07-01,0.0
690849,5138,2016-07-10,0.0
690849,760,2016-07-24,0.0
690849,1300,2016-07-06,0.0
594081,760,2016-07-06,0.0
6325512,5717,2016-07-11,1e-06
3164804,760,2016-07-18,1e-06
5284104,450,2016-07-03,0.0
6073608,5138,2016-07-26,1e-06
6863112,3621,2016-07-20,1e-06
530337,5717,2016-07-06,1e-06
3040388,450,2016-07-15,0.0
3436676,450,2016-07-06,0.0
3436676,760,2016-07-03,0.0
731169,760,2016-07-11,1e-06
635169,760,2016-07-05,0.0
2674820,2436,2016-07-24,2e-05
2680964,7374,2016-07-23,1e-06
4313352,760,2016-07-23,0.0
1275458,5138,2016-07-20,1e-06
671649,6901,2016-07-28,1e-06
1739843,450,2016-07-21,2e-06
1739843,760,2016-07-17,0.0
6441228,5717,2016-07-12,3e-06
6468876,1601,2016-07-09,0.0
1486403,760,2016-07-23,0.0
6994188,8277,2016-07-12,6.8e-05
6213900,760,2016-07-21,1e-06
1226819,5717,2016-07-04,1e-06
1226819,760,2016-07-02,0.0
5172492,5138,2016-07-25,0.0
5172492,7011,2016-07-09,0.0
5172492,450,2016-07-23,0.0
1097795,760,2016-07-12,1e-06
1950275,760,2016-07-29,1e-06
3121286,1336,2016-07-01,0.0
1173059,7076,2016-07-08,1e-06
3661958,4975,2016-07-22,0.000763
3661958,4975,2016-07-16,0.006164
1897283,5717,2016-07-13,1e-06
6020364,2813,2016-07-07,0.0
3012230,5717,2016-07-10,0.0
1441091,3621,2016-07-20,2e-06
3671174,760,2016-07-23,0.0
1705283,760,2016-07-11,1e-06
1579331,8305,2016-07-11,1.6e-05
1579331,5138,2016-07-28,3e-06
5006604,760,2016-07-11,3e-06
5006604,4083,2016-07-06,0.001642
1317443,6395,2016-07-26,1e-06
1317443,6395,2016-07-04,2e-06
1710659,760,2016-07-25,1e-06
5276940,760,2016-07-28,2e-06
3181190,5138,2016-07-17,0.0
4293900,1300,2016-07-30,0.0
7178508,5183,2016-07-18,0.0
7178508,450,2016-07-20,1e-06
7178508,5183,2016-07-18,0.0
1991747,2436,2016-07-06,7e-06
7181580,3621,2016-07-23,0.0
7181580,760,2016-07-20,1e-06
3853958,1300,2016-07-13,1e-06
3853958,6025,2016-07-31,3e-06
3853958,6025,2016-07-29,1e-06
3853958,6025,2016-07-30,3e-06
3853958,5138,2016-07-13,0.0
3331718,5717,2016-07-28,2e-06
4570380,450,2016-07-18,3.9e-05
4570380,6901,2016-07-27,3e-06
1406531,187,2016-07-20,4e-06
1406531,187,2016-07-23,7.2e-05
1406531,5717,2016-07-07,1e-06
1406531,450,2016-07-07,1e-06
6155532,760,2016-07-26,1e-06
2557064,5966,2016-07-21,1e-06
5647632,760,2016-07-17,0.0
542370,3621,2016-07-16,0.0
2002244,1469,2016-07-31,1e-05
706338,6072,2016-07-22,2e-06
4873488,4582,2016-07-06,1e-06
871842,576,2016-07-08,0.0
871842,576,2016-07-08,1e-06
1089092,760,2016-07-15,2e-06
3096200,760,2016-07-03,0.0
518353,760,2016-07-23,0.0
4146824,5717,2016-07-05,0.0
807714,5677,2016-07-30,0.0
971682,1765,2016-07-15,0.0
404305,6025,2016-07-30,1e-06
4020872,3621,2016-07-10,0.0
4020872,2050,2016-07-03,0.0
4020872,1300,2016-07-06,1e-06
4020872,760,2016-07-27,2e-06
710562,760,2016-07-12,0.0
1748804,760,2016-07-10,0.0
2712200,4992,2016-07-30,0.025168
1357124,760,2016-07-24,0.0
1357124,450,2016-07-04,1e-06
1357124,1469,2016-07-19,1e-06
4652304,1300,2016-07-02,0.0
438673,4728,2016-07-08,1.4e-05
438673,2852,2016-07-09,1e-05
438673,450,2016-07-25,2e-06
438673,760,2016-07-11,1e-06
438673,7717,2016-07-08,1e-06
438673,7717,2016-07-03,0.0
438673,7717,2016-07-03,0.0
6234384,8653,2016-07-13,1e-06
6234384,8653,2016-07-24,1.2e-05
6234384,760,2016-07-11,1e-06
4037768,760,2016-07-31,0.0
5457168,1469,2016-07-21,1.3e-05
1043106,760,2016-07-10,0.0
1430852,5870,2016-07-29,0.0
1824836,450,2016-07-02,0.0
522193,5717,2016-07-04,2e-06
717090,760,2016-07-29,1e-06
407761,760,2016-07-05,0.0
342481,5138,2016-07-04,0.0
342481,450,2016-07-12,1e-06
342481,1300,2016-07-14,1e-06
342481,760,2016-07-06,0.0
3661448,7307,2016-07-07,0.000399
1241156,450,2016-07-02,0.0
2093636,450,2016-07-01,0.0
4446480,3621,2016-07-23,0.0
884130,1469,2016-07-18,4.3e-05
294673,760,2016-07-16,0.0
556962,4582,2016-07-02,1e-06
426193,760,2016-07-17,0.0
426193,2436,2016-07-07,2e-06
426193,2436,2016-07-18,1e-06
475537,1469,2016-07-18,2e-06
475537,450,2016-07-12,1e-06
475537,760,2016-07-02,7e-06
787746,760,2016-07-13,1e-06
1446980,1469,2016-07-01,2e-06
1446980,1469,2016-07-01,5e-06
1446980,450,2016-07-28,2e-06
1446980,760,2016-07-24,0.0
920226,3621,2016-07-23,1e-06
6053136,760,2016-07-03,0.0
6053136,450,2016-07-11,1e-06
1775684,760,2016-07-12,1e-06
887970,2436,2016-07-03,2e-06
2110088,760,2016-07-22,1e-06
1317956,760,2016-07-06,1e-06
296977,760,2016-07-18,4e-06
725154,5717,2016-07-13,1e-06
758178,760,2016-07-02,0.0
856482,5013,2016-07-13,0.013239
2640008,5138,2016-07-24,0.0
5825808,760,2016-07-31,0.0
793890,5717,2016-07-25,2e-06
3962504,2436,2016-07-17,1e-05
3962504,1469,2016-07-16,0.0
3962504,2436,2016-07-07,1e-06
1850948,760,2016-07-22,2e-06
282769,6963,2016-07-19,1e-06
282769,5138,2016-07-21,0.0
6624528,450,2016-07-02,0.0
